100.848449	101.781977	100.824197	101.694261	100.284321	101.426441	99.916208	101.285285	101.513871	101.584051	101.460548	97.076855	100.093070	93.767597	95.095362	0.000000	95.975688	95.465285	98.448838	93.042205	94.474733	94.514425	95.613622	99.942415	98.773799	100.328548	101.182862	101.501210	101.344787	
101.375872	101.310726	101.213372	101.046398	100.188103	99.961746	101.286236	99.956317	100.738596	100.264671	100.668369	101.277994	99.808881	97.617356	95.651239	95.975688	0.000000	92.249155	98.305500	98.342128	93.602996	94.719173	94.734288	99.251963	98.655689	100.801902	99.200908	101.052931	101.025187	
101.784492	101.148546	101.621992	101.156909	100.482897	100.092640	101.320329	99.921157	100.619229	100.621620	100.419825	101.478197	100.743658	96.927301	95.722748	95.465285	92.249155	0.000000	97.597324	97.815816	93.371141	94.161636	94.917763	98.655789	98.306725	101.061221	99.003753	100.712639	101.193824	
101.789589	101.266659	101.775603	100.454131	101.305445	97.975436	101.358050	100.349169	98.615009	100.313090	98.723153	101.582999	101.573963	96.294582	95.882298	98.448838	98.305500	97.597324	0.000000	89.830727	97.947683	98.361045	95.594557	100.417626	100.262295	99.623148	99.023866	98.765788	100.803720	
101.409828	101.914388	101.421687	101.570106	100.958546	101.298499	100.502587	101.122999	101.618505	101.733129	101.231848	98.354143	100.575481	91.001229	98.350358	93.042205	98.342128	97.815816	89.830727	0.000000	97.690840	98.179246	98.413672	100.357297	100.493479	98.338647	99.163463	98.365063	101.230733	
101.118764	101.340543	100.930623	101.050393	99.175429	100.821030	100.832679	100.548313	100.855241	101.040288	101.167882	100.241783	100.596471	97.121866	94.644703	94.474733	93.602996	93.371141	97.947683	97.690840	0.000000	93.152455	96.073056	99.024252	97.368478	101.033662	99.927060	100.796453	101.086638	
101.271115	101.707834	101.122504	101.693070	99.557866	101.243074	100.650030	101.282813	101.217286	101.182785	101.725933	100.928095	100.306656	97.287766	94.393544	94.514425	94.719173	94.161636	98.361045	98.179246	93.152455	0.000000	95.855550	98.090989	94.063893	101.326787	98.018148	100.976677	101.145108	
101.550984	99.533117	101.436998	99.670086	101.128660	98.264465	101.487799	98.615104	98.547076	100.217980	98.623162	101.481079	101.363441	98.162998	93.289337	95.613622	94.734288	94.917763	95.594557	98.413672	96.073056	95.855550	0.000000	99.777155	99.738462	101.857696	101.274045	101.177775	99.374180	
99.054150	101.001848	99.181302	100.634205	99.871233	100.645747	98.698376	100.733321	100.632073	99.579490	100.941071	101.206446	100.727768	100.613427	99.170196	99.942415	99.251963	98.655789	100.417626	100.357297	99.024252	98.090989	99.777155	0.000000	83.421788	99.431856	99.459678	97.702815	99.887078	
100.845569	101.503871	100.939815	100.879143	99.621913	101.330435	100.836083	101.312184	100.650123	100.922740	101.288204	100.679497	98.980611	100.665646	98.554722	98.773799	98.655689	98.306725	100.262295	100.493479	97.368478	94.063893	99.738462	83.421788	0.000000	99.965155	97.714590	100.535356	100.941907	
99.211925	101.072592	99.045579	99.304893	101.347202	101.673048	100.086899	101.906466	101.155678	100.461327	100.917958	99.890795	93.604611	98.225558	101.580045	100.328548	100.801902	101.061221	99.623148	98.338647	101.033662	101.326787	101.857696	99.431856	99.965155	0.000000	97.384445	95.944285	101.340260	
101.478745	101.620709	101.416245	101.557581	100.379287	101.035328	101.310240	101.394956	100.751955	101.244047	101.184107	100.555302	98.924649	97.307831	101.317782	101.182862	99.200908	99.003753	99.023866	99.163463	99.927060	98.018148	101.274045	99.459678	97.714590	97.384445	0.000000	79.534522	101.169708	
99.285981	101.284851	99.545276	100.974199	101.113992	101.219452	98.860764	101.187968	101.109211	100.193773	101.349506	101.122294	100.534084	97.892016	101.070022	101.501210	101.052931	100.712639	98.765788	98.365063	100.796453	100.976677	101.177775	97.702815	100.535356	95.944285	79.534522	0.000000	100.763230	
100.557952	97.018835	100.236823	97.222428	91.185072	90.721461	91.014826	88.428599	99.925417	98.911357	100.307456	101.194328	101.097231	101.319381	100.739426	101.344787	101.025187	101.193824	100.803720	101.230733	101.086638	101.145108	99.374180	99.887078	100.941907	101.340260	101.169708	100.763230	0.000000	
